0.015996 0.571599
0.015996 0.571599
0.047998 0.668507
0.047998 0.668507
0.064002 0.713088
0.064002 0.713088
0.083992 0.762039
0.083992 0.762039
0.099994 0.798028
0.099994 0.798028
0.13199 0.857695
0.13199 0.857695
0.148044 0.882457
0.148044 0.882457
0.163985 0.907346
0.163985 0.907346
0.199989 0.944771
0.216003 0.958213
0.216003 0.958213
0.216003 0.958213
0.231988 0.969564
0.247977 0.977669
0.247977 0.977669
0.267985 0.980417
0.267985 0.980417
0.283993 0.984687
0.283993 0.984687
0.29999 0.98111
0.29999 0.98111
0.331993 0.971601
0.331993 0.971601
0.351992 0.9618
0.351992 0.9618
0.367988 0.949064
0.367988 0.949064
0.384015 0.93306
0.399996 0.915642
0.399996 0.915642
0.415993 0.896031
0.415993 0.896031
0.451991 0.843899
0.467989 0.815632
0.484038 0.784568
0.484038 0.784568
0.500005 0.75209
0.515991 0.719338
0.515991 0.719338
0.535996 0.674107
0.551985 0.636133
0.551985 0.636133
0.551985 0.636133
0.567983 0.593914
0.567983 0.593914
0.583988 0.552885
0.583988 0.552885
0.599979 0.509252
0.599979 0.509252
0.619983 0.456414
