0.015996 0.0294074
0.015996 0.0294074
0.047998 0.0299309
0.047998 0.0299309
0.064002 0.0298513
0.064002 0.0298513
0.083992 0.0292849
0.083992 0.0292849
0.099994 0.0294637
0.099994 0.0294637
0.13199 0.0275929
0.13199 0.0275929
0.148044 0.0268633
0.148044 0.0268633
0.163985 0.0257132
0.163985 0.0257132
0.199989 0.0266047
0.216003 0.0255505
0.216003 0.0255505
0.216003 0.0255505
0.231988 0.0246097
0.247977 0.0235514
0.247977 0.0235514
0.267985 0.0226766
0.267985 0.0226766
0.283993 0.024347
0.283993 0.024347
0.29999 0.0220624
0.29999 0.0220624
0.331993 0.0215087
0.331993 0.0215087
0.351992 0.0230789
0.351992 0.0230789
0.367988 0.021442
0.367988 0.021442
0.384015 0.0212419
0.399996 0.0210412
0.399996 0.0210412
0.415993 0.0210136
0.415993 0.0210136
0.451991 0.022356
0.467989 0.0212874
0.484038 0.0218309
0.484038 0.0218309
0.500005 0.0203757
0.515991 0.020394
0.515991 0.020394
0.535996 0.0198696
0.551985 0.0205996
0.551985 0.0205996
0.551985 0.0205996
0.567983 0.0205221
0.567983 0.0205221
0.583988 0.0194893
0.583988 0.0194893
0.599979 0.0163079
0.599979 0.0163079
0.619983 0.0190041
